Customer ID,Product ID,Order ID,Customer Age,Gender,Product Name,MRP,Discount Price,Category,State,City,Subscription,Bill Number,Time Spent on Website,Rating,Marketing/Advertisement,Ship Mode,Order Status,Order Date,Delivery Date,Cancellation Date,Payment Method,Pin Code,Total Order Value,Payment Status,No of Clicks,Year,Month,Shipping Charges
AUJ94,MX079,584178027,24,Male,Amul Butter Unsalted,140.69,98.48,Imported,Andhra Pradesh,Guntur,Freepass,2.06E+11,1.28,1.5,Facebook,Express plus,Shipped,11/4/2022,16-04-2022,,Credit,459431,248.48,Paid,94,2022,April,150
DKI77,GN401,417668891,32,Female,Ariel Matic Top Load Liquid Detergent,1415.18,1146.3,Imported,Gujarat,Bharuch,Freepass,4.38E+11,2.22,3.4,Friends,Express plus,Delivered,18-08-2021,22-08-2021,,Credit,956494,1296.3,Paid,47,2021,August,150
RUX43,YC019,2805336,25,Female,Amul Butter Unsalted,863.44,811.63,Local,Telangana,Khammam,Premium,1.50E+11,2.13,4.5,Other,Free,Delivered,12/5/2023,22-05-2023,,UPI,486629,811.63,Paid,24,2023,May,0
TWI53,JC184,553010554,48,Female,Amul Butter Unsalted,1660.37,963.01,Local,Andhra Pradesh,Rajahmundry,Premium,3.12E+11,3.02,2.4,Instagram,Free,Delivered,31-03-2021,9/4/2021,,Netbanking,827045,963.01,Paid,13,2021,March,0
VIQ82,YC440,766898312,69,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,177.93,103.2,Branded,Andhra Pradesh,Visakhapatnam,Premium,8.40E+11,1.57,4.8,Facebook,Free,Delivered,22-04-2023,29-04-2023,,Debit,940664,103.2,Paid,24,2023,April,0
RIN48,NM148,821513565,68,Female,Nutri Delite Breakfast Cereal,1723.44,1171.94,Branded,Maharashtra,Solapur,Premium,1.06E+11,1.81,2.3,Instagram,Priority,Delivered,26-11-2022,28-11-2022,,Debit,410446,1221.94,Paid,10,2022,November,50
ZVM45,BR777,997055360,58,Male,Kellogg's Corn Flakes,1447.21,926.21,Imported,Gujarat,Surat,Freepass,5.45E+11,14.32,3.5,Instagram,Free,Delivered,3/8/2021,13-08-2021,,Credit,987308,926.21,Paid,78,2021,August,0
EDI49,IJ157,697773672,27,Male,Amul Taaza Toned Milk,22.96,14.01,Local,Maharashtra,Kolhapur,Freepass,2.98E+11,8.64,1.6,Friends,Free,Delivered,14-10-2021,24-10-2021,,UPI,926087,14.01,Paid,3,2021,October,0
LIV53,BC456,808770366,60,Male,Ariel Matic Front Load Liquid Detergent,1317.96,685.34,Branded,Gujarat,Junagadh,Premium Plus,3.95E+11,28.8,3.7,Instagram,Priority,Shipped,14-12-2023,17-12-2023,,Credit,80636,710.34,Pending,74,2023,December,25
CQX43,QL358,580917441,20,Female,Tata Tea,566.16,418.96,Branded,Andhra Pradesh,Vizianagaram,Premium,4.82E+11,1.15,3.4,Instagram,Free,Delivered,24-04-2022,3/5/2022,,Credit,536556,418.96,Paid,71,2022,April,0
OZI86,IE817,704733629,68,Male,Sofit Soya Drink Vanilla,1264.24,1074.6,Imported,Andhra Pradesh,Anantapur,Premium,5.82E+11,4.9,1.3,Other,Express plus,Shipped,26-08-2022,30-08-2022,,Credit,509812,1149.6,Paid,75,2022,August,75
SGS21,AF785,692264229,38,Female,Parle Nutricrunch Digestive Cookies,288.72,254.07,Local,Telangana,Mahbubnagar,Freepass,2.84E+11,11.82,4.4,Instagram,Priority,Shipped,17-03-2021,20-03-2021,,Credit,222629,354.07,Paid,97,2021,March,100
MTY37,UQ588,392338883,66,Female,Kellogg's Corn Flakes,1185.07,936.21,Imported,Maharashtra,Solapur,Premium,6.82E+11,2.5,2.4,Friends,Express plus,Delivered,29-12-2022,3/1/2023,,Credit,614027,1011.21,Paid,14,2022,December,75
WQW38,EY398,111137884,55,Female,Harpic Bathroom Cleaner - Floral,1712.79,1370.23,Local,Andhra Pradesh,Vizianagaram,Premium,8.45E+11,4.48,3.6,Facebook,Free,Delivered,14-06-2021,24-06-2021,,Credit,935963,1370.23,Paid,30,2021,June,0
PEW03,OH585,731897799,51,Female,Premia Tur Dal Latur (Kandi Pappu),341.22,279.8,Imported,Telangana,Warangal,Premium Plus,4.06E+11,2.67,1.1,Instagram,Priority,Shipped,11/7/2021,13-07-2021,,Credit,21674,304.8,Paid,72,2021,July,25
SHV61,QE100,323382228,54,Male,Sunfeast Dark Fantasy Yumfills Cake,1445.77,1315.65,Local,Gujarat,Surat,Premium,6.98E+11,13.74,3.4,Other,Priority,Delivered,14-12-2022,17-12-2022,,UPI,887768,1365.65,Paid,84,2022,December,50
ZMA71,FB031,183774182,23,Male,Sofit Soya Drink Vanilla,451.79,365.95,Local,Maharashtra,Amravati,Freepass,1.84E+11,13.1,1.8,Instagram,Priority,Delivered,5/9/2021,7/9/2021,,UPI,458311,465.95,Paid,65,2021,September,100
JQG09,CV073,521206794,39,Female,Premia Tur Dal Latur (Kandi Pappu),1858.53,1152.29,Local,Maharashtra,Kolhapur,Freepass,3.70E+11,7.28,1.6,Instagram,Express plus,Shipped,17-02-2023,22-02-2023,,Credit,608656,1302.29,Paid,9,2023,February,150
RYM61,XO234,905077241,55,Male,Parle Nutricrunch Digestive Cookies,1195.62,789.11,Branded,Maharashtra,Thane,Premium Plus,9.20E+11,3.87,2.7,Instagram,Free,Delivered,1/8/2021,8/8/2021,,Debit,705022,789.11,Pending,47,2021,August,0
ORH16,SU239,578632562,47,Female,Usha Heavy Weight Iron - El3710: 1000 W,863.39,785.68,Branded,Maharashtra,Nagpur,Freepass,9.16E+11,3.39,1.9,Facebook,Free,Delivered,9/3/2023,17-03-2023,,UPI,832469,785.68,Pending,71,2023,March,0
ABS92,UA705,144665353,49,Male,Amul Butter Unsalted,62.43,56.81,Branded,Telangana,Nalgonda,Freepass,3.95E+11,1.84,3.1,Facebook,Free,Shipped,4/11/2022,12/11/2022,,Credit,654876,56.81,Paid,7,2022,November,0
OAM64,ZQ002,135126460,46,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,1074.07,665.92,Imported,Maharashtra,Mumbai,Premium,2.94E+11,11.82,1.5,TV,Free,Returned,7/4/2021,14-04-2021,,Debit,296121,Returned,Returned,24,2021,April,0
RCS31,OC789,716175161,39,Female,Kellogg's Corn Flakes,1437.88,1179.06,Local,Gujarat,Anand,Freepass,2.53E+11,21.69,3.6,Facebook,Priority,Shipped,20-08-2023,22-08-2023,,Debit,321395,1279.06,Paid,98,2023,August,100
QKS42,PX748,366469739,37,Male,Tata Tea Chakra Gold Premium Tea,1889.02,1133.41,Local,Gujarat,Surat,Premium,3.28E+11,4.21,3.4,Facebook,Priority,Cancelled,22-03-2021,24-03-2021,27-03-2021,Cancelled,399172,Cancelled,Cancelled,96,2021,March,Cancelled
CVA51,BB170,581847908,57,Male,Amul Butter Unsalted,1225.59,1078.52,Branded,Maharashtra,Nagpur,Freepass,2.55E+11,27.19,2.5,Friends,Free,Cancelled,3/11/2023,11/11/2023,24-11-2023,Cancelled,961534,Cancelled,Cancelled,42,2023,November,Cancelled
EIJ23,ZI487,958885005,44,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1921.65,1172.21,Local,Maharashtra,Kolhapur,Premium Plus,8.62E+11,3.71,1.7,Friends,Free,Delivered,22-09-2021,30-09-2021,,Debit,732417,1172.21,Paid,66,2021,September,0
VXO37,PV503,429209025,21,Female,Cavin's Chocolate Milkshake,201.02,184.94,Local,Telangana,Khammam,Freepass,3.75E+11,4.87,3.3,TV,Express plus,Shipped,15-04-2021,19-04-2021,,Credit,966946,334.94,Pending,97,2021,April,150
RWQ23,II455,552404483,60,Female,Harpic Bathroom Cleaner - Floral,676.07,412.4,Local,Andhra Pradesh,Rajahmundry,Premium,56398105042,28.04,3.6,Instagram,Priority,Delivered,7/12/2022,10/12/2022,,Debit,967365,462.4,Paid,10,2022,December,50
FGT61,XH054,352149920,58,Female,Cavin's Chocolate Milkshake,753.38,459.56,Imported,Gujarat,Jamnagar,Premium,8.78E+11,28.08,1.8,Friends,Express plus,Delivered,14-09-2021,19-09-2021,,Debit,411699,534.56,Paid,53,2021,September,75
QDR57,DG143,24271522,52,Female,Ariel Matic Front Load Liquid Detergent,431,271.53,Branded,Gujarat,Gandhinagar,Freepass,4.54E+11,1.35,2.3,Facebook,Express plus,Shipped,13-11-2023,17-11-2023,,UPI,84109,421.53,Paid,1,2023,November,150
YGR86,XI331,178322068,50,Male,Sofit Soya Drink Vanilla,1294.92,919.39,Branded,Telangana,Ramagundam,Freepass,99755941153,8.62,3.4,TV,Free,Delivered,12/7/2022,22-07-2022,,Netbanking,302385,919.39,Paid,9,2022,July,0
HSS53,CF737,32481046,20,Male,Sunfeast Dark Fantasy Yumfills Cake,27.82,22.26,Branded,Gujarat,Ahmedabad,Premium Plus,33679356024,3.91,4.2,Instagram,Free,Shipped,29-11-2023,9/12/2023,,Credit,273905,22.26,Paid,87,2023,November,0
PLK04,UP289,667841683,22,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1451.43,1219.2,Local,Maharashtra,Nashik,Premium,7.63E+11,2.79,3,Other,Priority,Delivered,9/6/2021,11/6/2021,,Debit,893725,1269.2,Paid,65,2021,June,50
XNX82,ZU336,905531456,20,Female,Pigeon Induction Cooktop Acer Plus: 1800 W,1926.86,1194.65,Local,Andhra Pradesh,Guntur,Freepass,69341250195,13.65,1.1,Instagram,Free,Delivered,6/2/2023,14-02-2023,,Netbanking,677872,1194.65,Paid,6,2023,February,0
KLE77,JT962,306815333,70,Male,Wagh Bakri Masala Tea,1634.57,1274.96,Branded,Maharashtra,Amravati,Freepass,7.05E+11,1.82,4.6,Instagram,Express plus,Delivered,25-04-2022,29-04-2022,,Credit,329879,1424.96,Paid,42,2022,April,150
ZEC19,BA160,831278796,67,Male,Usha Heavy Weight Iron - El3710: 1000 W,1873.27,1348.75,Imported,Telangana,Nizamabad,Freepass,3.51E+11,7.05,2.9,Facebook,Free,Delivered,30-01-2023,7/2/2023,,Netbanking,228247,1348.75,Pending,16,2023,January,0
RHG13,MK210,919122487,53,Female,Wagh Bakri Masala Tea,584.22,514.11,Local,Telangana,Warangal,Premium,5.20E+11,2.64,3.5,Other,Free,Delivered,24-11-2021,2/12/2021,,Credit,977251,514.11,Paid,17,2021,November,0
QUJ70,EZ698,248903102,46,Male,Ariel Matic Front Load Liquid Detergent,490.18,421.55,Branded,Andhra Pradesh,Vijayawada,Premium,99848630746,1.84,2.3,Facebook,Priority,Delivered,15-06-2023,17-06-2023,,Debit,834750,471.55,Paid,92,2023,June,50
DQU06,TW977,223081377,21,Male,Ariel Matic Top Load Liquid Detergent,1996.82,1277.96,Local,Telangana,Ramagundam,Premium Plus,2.77E+11,26.6,2.4,Friends,Free,Delivered,17-10-2023,26-10-2023,,UPI,861520,1277.96,Pending,72,2023,October,0
WHX70,CP038,316909920,24,Male,Tenali Double Horse Chana Dal,1289.93,1186.74,Local,Telangana,Mahbubnagar,Premium,1.92E+11,4.3,2,Instagram,Free,Shipped,27-08-2021,5/9/2021,,Netbanking,183948,1186.74,Paid,16,2021,August,0
BYY35,YI548,719342491,55,Male,Nutri Delite Breakfast Cereal,1223.61,1101.25,Local,Maharashtra,Aurangabad,Freepass,2.58E+11,4.8,1.2,Facebook,Priority,Delivered,15-12-2023,18-12-2023,,UPI,778913,1201.25,Paid,2,2023,December,100
MWF97,XA686,416044205,60,Male,Nutri Delite Breakfast Cereal,414.05,389.21,Local,Gujarat,Bharuch,Freepass,8.67E+11,20.32,2.5,Instagram,Free,Cancelled,8/4/2022,18-04-2022,29-04-2022,Cancelled,555224,Cancelled,Cancelled,73,2022,April,Cancelled
AMZ63,QU671,770565173,67,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1098.46,648.09,Local,Andhra Pradesh,Kadapa,Freepass,5.63E+11,51.39,2.8,Other,Priority,Delivered,18-05-2021,21-05-2021,,Credit,829739,748.09,Paid,78,2021,May,100
OIH17,XT345,291699109,65,Male,Tata Sampann Moong Dal (Pesara Pappu),1142.01,1050.65,Branded,Andhra Pradesh,Rajahmundry,Premium Plus,3.06E+11,6.96,1.5,Facebook,Free,Delivered,4/10/2022,12/10/2022,,Debit,732561,1050.65,Paid,89,2022,October,0
BKI94,SL455,819009947,65,Male,Amul Taaza Toned Milk,1717.2,995.98,Imported,Andhra Pradesh,Tirupati,Freepass,8.91E+11,26.27,2.1,Instagram,Free,Delivered,5/11/2021,13-11-2021,,Netbanking,667784,995.98,Paid,60,2021,November,0
BVH17,OR353,937674116,40,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,528.89,465.42,Local,Gujarat,Jamnagar,Freepass,6.57E+11,2.62,2.9,Friends,Free,Shipped,25-11-2022,2/12/2022,,Debit,961754,465.42,Paid,32,2022,November,0
ZRN11,RR981,647035896,38,Female,Tata Sampann Chana Dal,1860.39,1004.61,Local,Maharashtra,Kolhapur,Freepass,2.26E+11,1.6,3.7,Friends,Free,Shipped,19-10-2023,28-10-2023,,Debit,404104,1004.61,Paid,4,2023,October,0
AMB32,EK048,910763474,56,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,1707.31,1604.87,Branded,Maharashtra,Nashik,Freepass,4.11E+11,9.43,3.1,Friends,Free,Returned,7/11/2023,14-11-2023,,COD,494486,Returned,Returned,48,2023,November,0
YHN37,UP254,570032568,18,Male,Tenali Double Horse Chana Dal,412.34,251.53,Branded,Gujarat,Rajkot,Premium,5.21E+11,43.8,3.6,Instagram,Express plus,Delivered,3/8/2021,8/8/2021,,Credit,216115,326.53,Paid,83,2021,August,75
MZG12,KV707,338976461,48,Female,Amul Taaza Toned Milk,1122.54,841.9,Local,Gujarat,Surat,Premium Plus,2.78E+11,12.31,5,Instagram,Free,Cancelled,9/7/2023,18-07-2023,21-07-2023,Cancelled,228463,Cancelled,Cancelled,47,2023,July,Cancelled
PLE44,YK369,829932027,43,Female,Ariel Matic Top Load Liquid Detergent,1048.47,587.14,Imported,Andhra Pradesh,Visakhapatnam,Freepass,6.32E+11,8.66,5,Other,Free,Shipped,2/7/2021,11/7/2021,,Credit,706796,587.14,Paid,30,2021,July,0
GIP04,IQ903,195092002,18,Male,Ariel Matic Front Load Liquid Detergent,307.7,230.77,Imported,Maharashtra,Pune,Freepass,8.74E+11,4.94,1.7,Facebook,Free,Cancelled,5/5/2022,15-05-2022,30-05-2022,Cancelled,153949,Cancelled,Cancelled,85,2022,May,Cancelled
LXE15,DZ722,567191872,69,Male,Sunfeast Dark Fantasy Yumfills Cake,1432.4,1131.6,Imported,Maharashtra,Pune,Premium,3.18E+11,2.16,4.1,Instagram,Free,Delivered,17-06-2021,26-06-2021,,Debit,153368,1131.6,Paid,48,2021,June,0
NKV00,NM001,539827571,49,Male,Ariel Matic Front Load Liquid Detergent,230.72,207.65,Imported,Telangana,Warangal,Freepass,2.71E+11,9.15,3.5,Instagram,Express plus,Delivered,2/9/2021,7/9/2021,,Netbanking,586693,357.65,Paid,36,2021,September,150
FSY81,DB221,286211485,18,Male,Sofit Soya Drink Vanilla,1738.23,1616.55,Local,Gujarat,Jamnagar,Freepass,6.49E+11,3.3,1.3,Other,Free,Delivered,26-06-2021,5/7/2021,,Netbanking,430658,1616.55,Paid,97,2021,June,0
PDV51,QW490,232015933,53,Male,VSR Channa Dal,193.31,129.52,Local,Maharashtra,Kolhapur,Freepass,2.80E+11,52.83,4.7,Facebook,Free,Delivered,16-03-2021,26-03-2021,,Debit,108229,129.52,Paid,68,2021,March,0
AML36,YK708,926371767,34,Male,Harpic Bathroom Cleaner - Floral,1734.84,1457.27,Local,Andhra Pradesh,Vizianagaram,Premium,2.56E+11,2.56,2.1,Friends,Priority,Delivered,16-03-2021,19-03-2021,,Debit,751153,1507.27,Pending,60,2021,March,50
YHQ07,SH747,523186752,55,Female,Cavin's Chocolate Milkshake,163.64,99.82,Local,Andhra Pradesh,Tirupati,Freepass,2.32E+11,22.86,3.5,Other,Express plus,Delivered,26-03-2023,30-03-2023,,Credit,42997,249.82,Paid,90,2023,March,150
PAT33,OO781,389002742,28,Male,Tata Sampann Moong Dal (Pesara Pappu),1846.4,1735.62,Branded,Telangana,Adilabad,Freepass,8.36E+11,12.46,4.1,Other,Express plus,Delivered,20-07-2021,25-07-2021,,UPI,525628,1885.62,Paid,89,2021,July,150
SZT57,ED818,71484487,30,Female,Parle Nutricrunch Digestive Cookies,236.04,136.9,Local,Andhra Pradesh,Nellore,Freepass,8.49E+11,8.18,1,Facebook,Priority,Delivered,15-10-2022,18-10-2022,,Debit,842848,236.9,Paid,4,2022,October,100
OXF09,JA709,904099535,27,Male,Tata Tea,263.18,239.49,Local,Telangana,Karimnagar,Freepass,8.88E+11,4.38,1.5,Instagram,Free,Delivered,30-01-2022,8/2/2022,,Credit,994722,239.49,Paid,84,2022,January,0
KFV94,XJ632,606545123,32,Female,Kellogg's Corn Flakes,804.03,731.67,Local,Telangana,Adilabad,Premium,9.78E+11,5.72,3,Facebook,Free,Shipped,1/11/2022,11/11/2022,,Debit,375450,731.67,Paid,100,2022,November,0
MDP80,PO142,859484035,23,Male,Cavin's Chocolate Milkshake,1303.03,1016.36,Branded,Telangana,Suryapet,Freepass,3.98E+11,4.5,1.9,Facebook,Free,Shipped,14-09-2023,22-09-2023,,Debit,731970,1016.36,Paid,38,2023,September,0
PNY14,BT718,329121484,56,Male,Sunfeast Dark Fantasy Yumfills Cake,946.38,558.36,Branded,Telangana,Nizamabad,Premium,9.72E+11,3.95,3.4,Facebook,Priority,Delivered,20-08-2023,22-08-2023,,Debit,626825,608.36,Pending,59,2023,August,50
FQL59,WZ396,703848595,65,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,77.55,68.24,Branded,Andhra Pradesh,Anantapur,Freepass,1.54E+11,1.53,3.9,Facebook,Free,Shipped,13-07-2022,23-07-2022,,Debit,43685,68.24,Paid,51,2022,July,0
NER78,GJ160,775630042,57,Female,Tata Tea,1156.98,647.91,Local,Gujarat,Anand,Freepass,9.24E+11,21.85,4.4,Instagram,Free,Delivered,25-07-2022,4/8/2022,,Debit,168010,647.91,Paid,36,2022,July,0
EIK64,GJ206,289071300,34,Female,Ariel Matic Front Load Liquid Detergent,1751.62,1471.36,Branded,Andhra Pradesh,Vijayawada,Premium,7.17E+11,4.66,3,Friends,Priority,Shipped,23-05-2023,25-05-2023,,Credit,60299,1521.36,Paid,35,2023,May,50
AVK93,SI611,968547124,41,Female,Nutri Delite Breakfast Cereal,58.32,39.07,Branded,Maharashtra,Nagpur,Premium,7.37E+11,4.55,1.7,Other,Free,Delivered,18-09-2022,26-09-2022,,Debit,152136,39.07,Paid,40,2022,September,0
YHW28,FN392,41285057,64,Male,Sunfeast Dark Fantasy Yumfills Cake,1329.58,1037.07,Local,Andhra Pradesh,Vizianagaram,Freepass,9.07E+11,3.43,4.2,Facebook,Priority,Delivered,22-10-2021,24-10-2021,,Debit,550689,1137.07,Paid,61,2021,October,100
TUJ30,ID311,440427071,63,Male,Tata Tea,1406.66,872.13,Local,Gujarat,Ahmedabad,Freepass,1.22E+11,24.35,3.7,TV,Express plus,Delivered,26-08-2022,31-08-2022,,Credit,518945,1022.13,Paid,93,2022,August,150
MXN52,TO769,509870994,41,Male,Ariel Matic Top Load Liquid Detergent,992.35,942.73,Local,Gujarat,Anand,Premium,6.72E+11,23.1,4.9,Friends,Express plus,Cancelled,1/3/2023,5/3/2023,7/3/2023,Cancelled,587951,Cancelled,Cancelled,27,2023,March,Cancelled
KMD37,YM403,355977563,57,Female,Sunfeast Dark Fantasy Yumfills Cake,1335.76,961.75,Branded,Gujarat,Junagadh,Freepass,1.26E+11,42.39,3.7,Instagram,Free,Returned,17-09-2023,25-09-2023,,UPI,447996,Returned,Returned,17,2023,September,0
IGB26,WM909,331688412,66,Male,Premia Tur Dal Latur (Kandi Pappu),872.11,784.9,Branded,Gujarat,Bhavnagar,Freepass,90845135912,1.53,1,Instagram,Express plus,Delivered,27-04-2023,1/5/2023,,UPI,587291,934.9,Paid,22,2023,April,150
PMN26,LP101,901017926,45,Male,Wagh Bakri Masala Tea,211.63,107.93,Branded,Andhra Pradesh,Visakhapatnam,Freepass,5.25E+11,2.16,2.3,TV,Express plus,Delivered,4/9/2021,8/9/2021,,Netbanking,720980,257.93,Paid,19,2021,September,150
TTG86,PK738,932788151,64,Male,Tata Sampann Moong Dal (Pesara Pappu),317.86,219.32,Imported,Telangana,Adilabad,Freepass,3.42E+11,5.01,2.3,Other,Free,Cancelled,26-02-2021,8/3/2021,12/3/2021,Cancelled,755408,Cancelled,Cancelled,84,2021,February,Cancelled
CNX53,ZX058,481499818,46,Female,Amul Butter Unsalted,319.3,249.05,Local,Gujarat,Gandhinagar,Freepass,4.33E+11,14.92,4.9,Facebook,Free,Delivered,25-05-2022,4/6/2022,,Credit,154261,249.05,Pending,71,2022,May,0
VPR76,FT185,182823082,38,Female,Premia Tur Dal Latur (Kandi Pappu),228.96,144.24,Imported,Andhra Pradesh,Kadapa,Freepass,3.40E+11,7.3,3.1,Instagram,Express plus,Shipped,7/2/2023,11/2/2023,,Debit,465931,294.24,Paid,25,2023,February,150
MRM97,KX331,97050022,60,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,1787.2,1554.86,Local,Telangana,Nalgonda,Freepass,5.43E+11,10.21,1.7,Facebook,Express plus,Delivered,16-07-2023,21-07-2023,,Credit,261599,1704.86,Pending,87,2023,July,150
LDA42,BJ927,658550621,56,Male,Sunfeast Dark Fantasy Yumfills Cake,971.8,826.03,Local,Telangana,Hyderabad,Freepass,1.14E+11,8.99,4.9,Facebook,Express plus,Delivered,15-03-2021,19-03-2021,,Debit,955567,976.03,Paid,36,2021,March,150
RUZ92,XC213,427363589,47,Female,Nimyle Herbal Anti-Bacterial Floor Cleaner,148.86,117.6,Local,Telangana,Khammam,Freepass,9.03E+11,12.2,3.7,TV,Express plus,Shipped,21-01-2022,25-01-2022,,Netbanking,758203,267.6,Paid,7,2022,January,150
EWQ93,OL009,969419269,65,Male,Parle Nutricrunch Digestive Cookies,897.82,754.17,Local,Andhra Pradesh,Tirupati,Premium Plus,6.64E+11,2.17,3,Facebook,Priority,Delivered,23-10-2023,26-10-2023,,Debit,842012,779.17,Pending,2,2023,October,25
XUS03,YF161,392949872,26,Female,Ariel Matic Top Load Liquid Detergent,1868.09,1232.94,Local,Telangana,Adilabad,Freepass,7.59E+11,8.17,3,Facebook,Express plus,Delivered,21-08-2023,26-08-2023,,UPI,952166,1382.94,Paid,66,2023,August,150
SBG79,IQ180,891039293,67,Male,Tenali Double Horse Chana Dal,1134.52,1009.72,Imported,Gujarat,Rajkot,Premium Plus,1.75E+11,4.18,3.9,Friends,Free,Delivered,16-11-2022,23-11-2022,,Netbanking,758223,1009.72,Pending,96,2022,November,0
JJO05,GH606,978843958,19,Female,Nutri Delite Breakfast Cereal,464.51,297.29,Local,Gujarat,Gandhinagar,Premium,8.93E+11,6.36,4.7,Friends,Free,Delivered,11/8/2023,18-08-2023,,COD,373397,297.29,Paid,73,2023,August,0
KDI62,DQ450,189287559,54,Male,Tata Tea,1795.72,1562.28,Imported,Andhra Pradesh,Kurnool,Freepass,5.62E+11,37.16,4.5,Other,Free,Shipped,11/4/2023,19-04-2023,,Debit,600297,1562.28,Pending,1,2023,April,0
LAX30,PR728,976584119,63,Female,Tenali Double Horse Chana Dal,1928.73,1272.96,Imported,Gujarat,Bhavnagar,Freepass,7.42E+11,1.74,4,Instagram,Free,Delivered,1/2/2023,9/2/2023,,UPI,869936,1272.96,Paid,91,2023,February,0
UWL24,YN887,628314032,59,Female,Usha Heavy Weight Iron - El3710: 1000 W,248.42,163.96,Local,Maharashtra,Thane,Premium,5.00E+11,4,1.8,Instagram,Free,Delivered,29-09-2023,7/10/2023,,Credit,794708,163.96,Paid,85,2023,September,0
JAV66,AB263,212167023,22,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,69.86,57.29,Branded,Andhra Pradesh,Nellore,Freepass,15659720447,3.16,3,TV,Priority,Shipped,8/11/2023,10/11/2023,,COD,968876,157.29,Paid,92,2023,November,100
RVE87,PG347,878372973,38,Male,Nimyle Herbal Anti-Bacterial Floor Cleaner,608.58,474.69,Local,Andhra Pradesh,Guntur,Premium,3.54E+11,5.99,1.8,Instagram,Priority,Shipped,11/5/2022,13-05-2022,,Credit,210876,524.69,Paid,94,2022,May,50
NJP18,JT856,953024130,48,Male,Cavin's Chocolate Milkshake,764.73,688.26,Local,Telangana,Ramagundam,Freepass,9.03E+11,2.51,3.9,Instagram,Free,Delivered,28-12-2023,7/1/2024,,Credit,48737,688.26,Paid,89,2023,December,0
TCI79,UK869,354653365,59,Male,Kellogg's Corn Flakes,843.7,658.09,Imported,Andhra Pradesh,Visakhapatnam,Freepass,2.21E+11,8.46,2.8,Instagram,Priority,Delivered,16-04-2022,18-04-2022,,UPI,659041,758.09,Paid,15,2022,April,100
OFF58,TB386,751429537,30,Male,Pigeon Induction Cooktop Acer Plus: 1800 W,293.57,255.41,Local,Gujarat,Ahmedabad,Premium,4.77E+11,4.84,3.8,Other,Express plus,Delivered,21-09-2021,25-09-2021,,Debit,192818,330.41,Paid,88,2021,September,75
PFW05,HT274,777682460,55,Male,Sofit Soya Drink Vanilla,1067.39,619.09,Branded,Andhra Pradesh,Vijayawada,Freepass,3.80E+11,7.04,5,Friends,Free,Delivered,20-10-2022,28-10-2022,,COD,444124,619.09,Paid,47,2022,October,0
UJO80,NR010,259558249,41,Male,Ariel Matic Front Load Liquid Detergent,1599.06,1503.12,Local,Telangana,Hyderabad,Freepass,9.54E+11,9.35,1.7,Instagram,Free,Shipped,24-02-2023,5/3/2023,,Debit,447715,1503.12,Paid,99,2023,February,0
IWC57,ER958,253803990,38,Male,Ariel Matic Front Load Liquid Detergent,837.05,728.23,Local,Andhra Pradesh,Visakhapatnam,Freepass,4.56E+11,5.13,3.4,Friends,Express plus,Shipped,9/5/2021,13-05-2021,,Credit,169240,878.23,Pending,74,2021,May,150
SBY01,SR080,459471822,45,Female,Sunfeast Dark Fantasy Yumfills Cake,1702.28,1344.8,Local,Andhra Pradesh,Anantapur,Premium,8.01E+11,19.14,2.7,Facebook,Free,Delivered,10/11/2023,17-11-2023,,UPI,88640,1344.8,Pending,42,2023,November,0
HEJ10,GG394,503151351,37,Male,Ariel Matic Top Load Liquid Detergent,1474.31,840.36,Local,Telangana,Nizamabad,Freepass,78241951343,3.18,3.1,Facebook,Free,Shipped,1/11/2022,8/11/2022,,Debit,649196,840.36,Paid,37,2022,November,0
NWC27,BJ318,943680857,44,Male,Tata Sampann Moong Dal (Pesara Pappu),153.29,118.03,Local,Maharashtra,Solapur,Premium,6.00E+11,5.09,1.4,Facebook,Express plus,Delivered,20-01-2023,25-01-2023,,Debit,801885,193.03,Paid,50,2023,January,75
